"No.","Time","Source","Destination","Protocol","Length","Info"
"339","26.809386","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"340","27.422411","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"341","27.423229","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"342","27.466613","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"343","27.729557","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"344","27.730918","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"345","27.730918","192.168.86.72","224.0.0.251","MDNS","136","Standard query response 0x0000 TXT OPT"
"346","27.731326","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","156","Standard query response 0x0000 TXT OPT"
"347","28.036411","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"348","28.036904","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"349","28.037688","192.168.86.72","224.0.0.251","MDNS","504","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"350","28.038496","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","524","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"351","28.243101","192.168.86.72","224.0.0.251","MDNS","1487","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"352","28.245161","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1507","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"353","28.245844","192.168.86.72","224.0.0.251","MDNS","430","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"354","28.246581","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","450","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"355","28.443443","192.168.86.228","108.177.122.94","TCP","55","49788  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]"
"356","28.458201","108.177.122.94","192.168.86.228","TCP","66","443  >  49788 [ACK] Seq=1 Ack=2 Win=323 Len=0 SLE=1 SRE=2"
"357","28.465905","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"358","28.505929","192.168.86.228","216.239.32.116","TCP","55","49909  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1 [TCP segment of a reassembled PDU]"
"359","28.505929","192.168.86.228","216.239.32.116","TCP","55","49908  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1 [TCP segment of a reassembled PDU]"
"360","28.521584","216.239.32.116","192.168.86.228","TCP","66","443  >  49909 [ACK] Seq=1 Ack=2 Win=301 Len=0 SLE=1 SRE=2"
"361","28.521584","216.239.32.116","192.168.86.228","TCP","66","443  >  49908 [ACK] Seq=1 Ack=2 Win=301 Len=0 SLE=1 SRE=2"
"362","28.650452","192.168.86.72","224.0.0.251","MDNS","136","Standard query response 0x0000 TXT OPT"
"363","28.650997","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","156","Standard query response 0x0000 TXT OPT"
"364","28.727442","192.168.86.228","35.190.26.106","TCP","55","49766  >  443 [ACK] Seq=1 Ack=1 Win=4103 Len=1 [TCP segment of a reassembled PDU]"
"365","28.742144","35.190.26.106","192.168.86.228","TCP","66","443  >  49766 [ACK] Seq=1 Ack=2 Win=411 Len=0 SLE=1 SRE=2"
"366","29.163119","192.168.86.146","224.0.0.5","UDP","319","4242  >  4242 Len=277"
"367","29.165404","192.168.86.72","224.0.0.251","MDNS","1487","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"368","29.167568","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1507","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"369","29.168393","192.168.86.72","224.0.0.251","MDNS","430","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"370","29.169036","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","450","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"371","29.453335","192.168.86.228","172.217.161.35","TCP","55","49855  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]"
"372","29.467833","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"373","29.604244","172.217.161.35","192.168.86.228","TCP","66","443  >  49855 [ACK] Seq=1 Ack=2 Win=312 Len=0 SLE=1 SRE=2"
"374","29.675671","192.168.86.1","239.255.255.250","SSDP","432","NOTIFY * HTTP/1.1 "
"375","29.675777","192.168.86.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 "
"376","29.676566","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"377","29.677318","192.168.86.1","239.255.255.250","SSDP","500","NOTIFY * HTTP/1.1 "
"378","29.678023","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"379","29.678776","192.168.86.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"380","29.679469","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"381","29.680236","192.168.86.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"382","29.681001","192.168.86.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"383","29.681796","192.168.86.1","239.255.255.250","SSDP","512","NOTIFY * HTTP/1.1 "
"384","29.682620","192.168.86.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"385","29.778237","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"386","29.779481","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"387","29.797111","162.159.136.234","192.168.86.228","TLSv1.2","99","Application Data"
"388","29.841351","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=474 Win=1026 Len=0"
"389","29.982523","192.168.86.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"390","29.983400","192.168.86.1","239.255.255.250","SSDP","512","NOTIFY * HTTP/1.1 "
"391","29.984231","192.168.86.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"392","29.985094","192.168.86.1","239.255.255.250","SSDP","494","NOTIFY * HTTP/1.1 "
"393","29.985863","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"394","29.986698","192.168.86.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"395","29.987481","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"396","29.988349","192.168.86.1","239.255.255.250","SSDP","500","NOTIFY * HTTP/1.1 "
"397","29.989133","192.168.86.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"398","29.990002","192.168.86.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 "
"399","29.990777","192.168.86.1","239.255.255.250","SSDP","432","NOTIFY * HTTP/1.1 "
"400","29.991307","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"401","29.991871","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"402","30.165239","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   "
"403","30.466847","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"404","30.802211","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"405","30.803617","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"406","30.903956","192.168.86.72","224.0.0.251","MDNS","271","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"407","30.904406","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","291","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"408","30.924797","192.168.86.228","108.177.122.94","TCP","55","49791  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1 [TCP segment of a reassembled PDU]"
"409","30.940019","108.177.122.94","192.168.86.228","TCP","66","443  >  49791 [ACK] Seq=1 Ack=2 Win=411 Len=0 SLE=1 SRE=2"
"410","31.075918","192.168.86.228","66.22.206.17","UDP","50","58999  >  50022 Len=8"
"411","31.086836","66.22.206.17","192.168.86.228","UDP","50","50022  >  58999 Len=8"
"412","31.212736","192.168.86.72","224.0.0.251","MDNS","1213","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"413","31.214679","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1233","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"414","31.248653","192.168.86.228","162.159.137.234","TLSv1.2","140","Application Data"
"415","31.256352","192.168.86.228","66.22.206.17","UDP","279","58999  >  50022 Len=237"
"416","31.263817","162.159.137.234","192.168.86.228","TCP","54","443  >  64656 [ACK] Seq=115 Ack=381 Win=8 Len=0"
"417","31.276379","192.168.86.228","66.22.206.17","UDP","259","58999  >  50022 Len=217"
"418","31.296201","192.168.86.228","66.22.206.17","UDP","209","58999  >  50022 Len=167"
"419","31.316910","192.168.86.228","66.22.206.17","UDP","247","58999  >  50022 Len=205"
"420","31.336903","192.168.86.228","66.22.206.17","UDP","254","58999  >  50022 Len=212"
